tipo relacao,valor da correlacao,MeSH Disease Terms Concatanados,MeSH Disease Term Concatenados
n para m,"0,12378974778404800",Artrite; reumatóide,Doenças genéticas; inatos
n para m,"0,19843253259324200",Artrite; reumatóide,Doenças genéticas; ligadas ao X
n para m,"0,47149175962821200",Artrite; reumatóide,Doenças genitais; homens
n para m,"0,15112188367414",Artrite; reumatóide,Doenças hepáticas; alcoólatras
n para m,"0,15682020453065400",Artrite; reumatóide,Doenças pulmonares; intersticiais
n para m,"0,10160217151695000",Artrite; reumatóide,Doenças pulmonares; obstrutivas
n para m,"0,3777206945697780",Artrite; reumatóide,Doenças renais; Cystic
n para m,"0,15300141052686400",Artrite; reumatóide,Eliptocitose; hereditária
n para m,"0,1080489054004160",Artrite; reumatóide,Epilepsia; parcial complexo
n para m,"0,309403665765038",Artrite; reumatóide,Esclerose múltipla; progressiva crônica
n para m,"0,3513758377519010",Artrite; reumatóide,Esclerose múltipla; recidiva-recorrente
n para m,"0,1420296535292930",Artrite; reumatóide,Esforocitose; hereditária
n para m,"0,4880622041186020",Artrite; reumatóide,Espondilite; anquilosing
n para m,"0,11946308392580700",Artrite; reumatóide,Exostoses; múltiplos hereditários
n para m,"0,31432570626169900",Artrite; reumatóide,Feridas; penetrando
n para m,"0,11775069065253500",Artrite; reumatóide,Fibromatose; agressiva
n para m,"0,4688849296602120",Artrite; reumatóide,Fraturas; fechadas
n para m,"0,5394142418504850",Artrite; reumatóide,Fraturas; osso
n para m,"0,35882999040444800",Artrite; reumatóide,Glomerulonefrite; IgA
n para m,"0,40077792229108300",Artrite; reumatóide,Glomerulonefrite; membranoproliferativo
n para m,"0,40092374131712300",Artrite; reumatóide,Glomerulosclerose; segmentar focal
n para m,"0,23073956553389300",Artrite; reumatóide,Hemangoendotelioma; epitelioide
n para m,"0,16318750443596700",Artrite; reumatóide,Hemoglobinúria; paroxística
n para m,"0,28895144343671000",Artrite; reumatóide,Hepatite B; crônica
n para m,"0,4763922200480760",Artrite; reumatóide,Hepatite C; crônica
n para m,"0,19187010858315700",Artrite; reumatóide,Hérnia; diafragmática
n para m,"0,4123801358552680",Artrite; reumatóide,Hérnia; inguinal
n para m,"0,27811520839672700",Artrite; reumatóide,Hialinose; sistêmica
n para m,"0,168037735244281",Artrite; reumatóide,Hiperparatireoidismo; primário
n para m,"0,136378004567444",Artrite; reumatóide,Hipersensibilidade; imediata
n para m,"0,34253708959234400",Artrite; reumatóide,Hipertensão; induzida pela gravidez
n para m,"0,1257386292090160",Artrite; reumatóide,Hipertensão; portal
n para m,"0,3788629755909660",Artrite; reumatóide,Hipertensão; renal
n para m,"0,18520104803257800",Artrite; reumatóide,Hipertrofia; ventricular esquerdo
n para m,"0,3026568493879780",Artrite; reumatóide,Hipofosfatemia; familiar
n para m,"0,13334898816246400",Artrite; reumatóide,Infecções de Salmonella; Animal
n para m,"0,17483302034026800",Artrite; reumatóide,Infecções por mycobacterium; atípico
n para m,"0,25186442480868800",Artrite; reumatóide,Infertilidade; homem
n para m,"0,20017422132901100",Artrite; reumatóide,Infertilidade; mulher
n para m,"0,21351019985572100",Artrite; reumatóide,Influenza; humano
n para m,"0,2845610237067370",Artrite; reumatóide,Insensibilidade à dor; congênita
n para m,"0,15854308011622300",Artrite; reumatóide,Insuficiência hepática; aguda
n para m,"0,5111096989620840",Artrite; reumatóide,Insuficiência renal; crônica
n para m,"0,11364053637069500",Artrite; reumatóide,Keratoderm; Palmopolntar
n para m,"0,19102257620752200",Artrite; reumatóide,Leishmaniose; cutânea
n para m,"0,19089047386087200",Artrite; reumatóide,Leishmaniose; visceral
n para m,"0,23721669396242600",Artrite; reumatóide,Leucemia-linfoma; células T adultas
n para m,"0,3079100117600180",Artrite; reumatóide,Leucemia; células T.
n para m,"0,41483312108770100",Artrite; reumatóide,Leucemia; linfóide
n para m,"0,41320214388121400",Artrite; reumatóide,Leucemia; mielóide
n para m,"0,1013153083092220",Artrite; reumatóide,Leucodystraphy; metacromático
n para m,"0,14168684613352200",Artrite; reumatóide,Leucoencefalite; hemorrágica aguda
n para m,"0,11253589178482800",Artrite; reumatóide,Leucoencefalopatia; multifocal progressivo
n para m,"0,31370593475195700",Artrite; reumatóide,Linfoma; células T.
n para m,"0,43589433385411200",Artrite; reumatóide,Linfoma; células B.
n para m,"0,22042238547406400",Artrite; reumatóide,Linfoma; folicular
n para m,"0,4909840047326170",Artrite; reumatóide,Linfoma; não-Hodgkin
n para m,"0,30129032812020300",Artrite; reumatóide,Lipodistrofia; congênita generalizada
n para m,"0,3162874636455270",Artrite; reumatóide,Lúpus eritematoso; cutâneo
n para m,"0,509686575552892",Artrite; reumatóide,Lúpus erytematoso; sistêmico
n para m,"0,15744219765978500",Artrite; reumatóide,Luxação do quadril; congênita
n para m,"0,16102958562550800",Artrite; reumatóide,Malária; falciparum
n para m,"0,1179371761354650",Artrite; reumatóide,Mastocitose; sistêmica
n para m,"0,18719687885091600",Artrite; reumatóide,Melanoma; experimental
n para m,"0,11237189080188500",Artrite; reumatóide,Meningite; meningocócica
n para m,"0,18475630185112500",Artrite; reumatóide,Metabolismo lipídico; erros inatos
n para m,"0,11868632033251700",Artrite; reumatóide,Metabolismo; erros inatos
n para m,"0,10429050768072200",Artrite; reumatóide,Miosite; corpo de inclusão
n para m,"0,11630866891994600",Artrite; reumatóide,Morte; repentina
n para m,"0,2611296999701070",Artrite; reumatóide,Necrólise epidérmica; tóxica
n para m,"0,3084224377934820",Artrite; reumatóide,Nefrite; hereditária
n para m,"0,45050108226644400",Artrite; reumatóide,Nefrite; intersticial
n para m,"0,12786871625190500",Artrite; reumatóide,Neoplasia; residual
n para m,"0,1917804067474370",Artrite; reumatóide,Neoplasias de mama; homem
n para m,"0,12433698757056200",Artrite; reumatóide,Neoplasias do fígado; experimental
n para m,"0,47950528793992000",Artrite; reumatóide,Neoplasias genitais; feminino
n para m,"0,11747400786389300",Artrite; reumatóide,Neoplasias mamárias; experimental
n para m,"0,16978252538622200",Artrite; reumatóide,Neoplasias; célula escamosa
n para m,"0,28493591777647800",Artrite; reumatóide,Neoplasias; células germinativas e embrionário
n para m,"0,2176203800784290",Artrite; reumatóide,Neoplasias; induzidas por radiação
n para m,"0,27713957266002200",Artrite; reumatóide,Neoplasias; segundo primário
n para m,"0,13401129623543800",Artrite; reumatóide,Neovascularização; patológica
n para m,"0,25260254378579400",Artrite; reumatóide,Neuropatias amilóides; familiares
n para m,"0,25770438752311800",Artrite; reumatóide,Ossificação; heterotópica
n para m,"0,6226949180742740",Artrite; reumatóide,Osteoartrite; joelho
n para m,"0,6739559124572760",Artrite; reumatóide,Osteoartrite; quadril
n para m,"0,20740405114887300",Artrite; reumatóide,Osteoporose; pós-menopausa
n para m,"0,21971492100617500",Artrite; reumatóide,Pancreatite; crônica
n para m,"0,30271841001041600",Artrite; reumatóide,Paniculite; não substituta nodular
n para m,"0,2971021183774430",Artrite; reumatóide,Poliondocinopatias; autoimunes
n para m,"0,19689590126305300",Artrite; reumatóide,Protoporphyria; eritropoiética
n para m,"0,3884373255945280",Artrite; reumatóide,Recorrência da neoplasia; local
n para m,"0,3964028523138200",Artrite; reumatóide,Rim policístico; autossômico dominante
n para m,"0,37347154830663000",Artrite; reumatóide,Sarcoma; Ewing's
n para m,"0,3578173489758050",Artrite; reumatóide,Sarcoma; Kaposi
n para m,"0,37384142110142800",Artrite; reumatóide,Sarcoma; sinovial
n para m,"0,45708363114176900",Artrite; reumatóide,Scleroderma; localizado
n para m,"0,5881175935524820",Artrite; reumatóide,Scleroderma; sistêmico
n para m,"0,4315342890771200",Artrite; reumatóide,Síndrome da fadiga; crônica
n para m,"0,349847283880952",Artrite; reumatóide,Tireoidite; autoimune
n para m,"0,19769202032797300",Artrite; reumatóide,Transporte tubular renal; erros inatos
n para m,"0,26966832138034700",Artrite; reumatóide,Transtorno depressivo; Major
n para m,"0,18527083540150200",Artrite; reumatóide,Trombocitemia; essencial
n para m,"0,1538403609418320",Artrite; reumatóide,Trombose sinusal; intracraniana
n para m,"0,16593686681281200",Artrite; reumatóide,Tuberculose; bovino
n para m,"0,22032130061550900",Artrite; reumatóide,Tumores neuroectodérmicos; primitivos
n para m,"0,15203871208281100",Artrite; reumatóide,Unhas; malformadas
n para m,"0,13841233412090300",Artrite; reumatóide juvenil,Aborto; espontâneo
n para m,"0,16465966171341800",Artrite; reumatóide juvenil,Acidose; tubular renal
n para m,"0,11839504900757100",Artrite; reumatóide juvenil,Adenocarcinoma; folicular
n para m,"0,16979607845003900",Artrite; reumatóide juvenil,Anão; hipófise
n para m,"0,5170546992811690",Artrite; reumatóide juvenil,Anemia; célula falciforme
n para m,"0,19830628859001400",Artrite; reumatóide juvenil,Anemia; deficiência de ferro
n para m,"0,2691269192127800",Artrite; reumatóide juvenil,Anemia; macrocítica
n para m,"0,16052257872876500",Artrite; reumatóide juvenil,Aneurisma aórtico; abdominal
n para m,"0,1754766316443460",Artrite; reumatóide juvenil,Aneurisma; dissecando
n para m,"0,1906180208602430",Artrite; reumatóide juvenil,Apreensões; febril
n para m,"0,10107743429521800",Artrite; reumatóide juvenil,Atrofia muscular; espinhal
n para m,"0,1451615237363970",Artrite; reumatóide juvenil,Carcinoma; adenóide cístico
n para m,"0,13403278596259700",Artrite; reumatóide juvenil,Cirrose do fígado; experimental
n para m,"0,1626965832473490",Artrite; reumatóide juvenil,Cirrose hepática; biliar
n para m,"0,16415084501211000",Artrite; reumatóide juvenil,Colangite; esclerosante
n para m,"0,11374290661969800",Artrite; reumatóide juvenil,Colestase; intra-hepática
n para m,"0,16484395027487000",Artrite; reumatóide juvenil,Deformidades de pé; congênitas
n para m,"0,14158154000672200",Artrite; reumatóide juvenil,Dermatite; atópica
n para m,"0,15710652003906000",Artrite; reumatóide juvenil,Dermatite; contato alérgico
n para m,"0,13498908724445600",Artrite; reumatóide juvenil,Distrofia muscular; Duchenne
n para m,"0,13148654345831400",Artrite; reumatóide juvenil,Distrofia muscular; faciososcapulo-humana
n para m,"0,2278580702176570",Artrite; reumatóide juvenil,Distrofias da córnea; hereditárias
n para m,"0,4459231459120700",Artrite; reumatóide juvenil,Doença granulomatosa; crônica
n para m,"0,24077748298653000",Artrite; reumatóide juvenil,Doenças de pele; vasculares
n para m,"0,14569554717211700",Artrite; reumatóide juvenil,Doenças genéticas; ligadas ao X
n para m,"0,14698273297050400",Artrite; reumatóide juvenil,Doenças hepáticas; alcoólatras
n para m,"0,14576815833665900",Artrite; reumatóide juvenil,Doenças oculares; hereditário
n para m,"0,16045533068072500",Artrite; reumatóide juvenil,Doenças pulmonares; intersticiais
n para m,"0,3123423260332500",Artrite; reumatóide juvenil,Doenças renais; Cystic
n para m,"0,41587058794992000",Artrite; reumatóide juvenil,Eliptocitose; hereditária
n para m,"0,1906847265865110",Artrite; reumatóide juvenil,Erupção dentária; ectópica
n para m,"0,13983437480128100",Artrite; reumatóide juvenil,Esforocitose; hereditária
n para m,"0,107724864362798",Artrite; reumatóide juvenil,Exostoses; múltiplos hereditários
n para m,"0,26323939734243700",Artrite; reumatóide juvenil,Feridas; penetrando
n para m,"0,360779084383242",Artrite; reumatóide juvenil,Fraturas; osso
n para m,"0,12609190002005900",Artrite; reumatóide juvenil,Glaucoma; ângulo aberto
n para m,"0,27271897375832900",Artrite; reumatóide juvenil,Glomerulonefrite; IgA
n para m,"0,23595283504762500",Artrite; reumatóide juvenil,Glomerulosclerose; segmentar focal
n para m,"0,27027282481959200",Artrite; reumatóide juvenil,Hérnia; inguinal
n para m,"0,15108294460200900",Artrite; reumatóide juvenil,Hipersensibilidade; imediata
n para m,"0,10299415449192800",Artrite; reumatóide juvenil,Hipertrofia; ventricular esquerdo
n para m,"0,24807226528680900",Artrite; reumatóide juvenil,Insensibilidade à dor; congênita
n para m,"0,26310341191358500",Artrite; reumatóide juvenil,Insuficiência hepática; aguda
n para m,"0,11463416214859500",Artrite; reumatóide juvenil,Leucodystraphy; metacromático
n para m,"0,27473077101484000",Artrite; reumatóide juvenil,Leucoencefalite; hemorrágica aguda
n para m,"0,5720122820162270",Artrite; reumatóide juvenil,Linfo-histiocitose; hemofagocítica
n para m,"0,18587064105169400",Artrite; reumatóide juvenil,Metabolismo lipídico; erros inatos
n para m,"0,42811564810754000",Artrite; reumatóide juvenil,Necrólise epidérmica; tóxica
n para m,"0,22231869703513800",Artrite; reumatóide juvenil,Nefrite; hereditária
n para m,"0,1769777109914220",Artrite; reumatóide juvenil,Neoplasias; induzidas por radiação
n para m,"0,17652445529881700",Artrite; reumatóide juvenil,Neuropatia óptica; isquêmica
n para m,"0,5215002945055810",Artrite; reumatóide juvenil,Paniculite; não substituta nodular
n para m,"0,2507988171314200",Artrite; reumatóide juvenil,Rim policístico; autossômico dominante
n para m,"0,28480342531422900",Artrite; reumatóide juvenil,Scleroderma; localizado
n para m,"0,20628976455436100",Artrite; reumatóide juvenil,Trombocitemia; essencial
n para m,"0,1898640860262720",Artrite; reumatóide juvenil,Trombose sinusal; intracraniana
n para m,"0,13710502803414800",Artrite; reumatóide juvenil,Tumores neuroectodérmicos; primitivos
n para m,"0,14451818803720600",Artrite; reumatóide juvenil,Vasoespasmo; intracraniano
n para m,"0,1569000128545490",Artropatia; neurogênico,Deformidades de pé; congênitas
n para m,"0,13312334531698400",Artropatia; neurogênico,Distrofias da córnea; hereditárias
n para m,"0,2549461228918160",Ataque isquêmico; transitório,Anemia; célula falciforme
n para m,"0,1263371084019860",Ataque isquêmico; transitório,Anemia; deficiência de ferro
n para m,"0,18461430634776700",Ataque isquêmico; transitório,Aneurisma; dissecando
n para m,"0,32892876822688900",Ataque isquêmico; transitório,Arritmias; cardíaco
n para m,"0,20999699902465600",Ataque isquêmico; transitório,Atrofia bulbo-espinhal; ligada a X
n para m,"0,10872030209764200",Ataque isquêmico; transitório,Atrofia muscular; espinhal
n para m,"0,13666726683461100",Ataque isquêmico; transitório,Carcinoma; célula basal
n para m,"0,10170886164993700",Ataque isquêmico; transitório,Carcinoma; célula de transição
n para m,"0,17865794173979400",Ataque isquêmico; transitório,Carcinoma; pequena célula
n para m,"0,11631841145641300",Ataque isquêmico; transitório,Cardiomiopatia; dilatada
n para m,"0,17585712131225300",Ataque isquêmico; transitório,Cardiomiopatia; hipertrófica
n para m,"0,10046137107692000",Ataque isquêmico; transitório,Cirrose do fígado; experimental
n para m,"0,191077096998333",Ataque isquêmico; transitório,Cistadenocarcinoma; papilar
n para m,"0,2630302549488640",Ataque isquêmico; transitório,Defeitos do septo cardíaco; atrial
n para m,"0,11095182968581700",Ataque isquêmico; transitório,Deformidades de membros; congênitas
n para m,"0,16410382378376900",Ataque isquêmico; transitório,Distrofia muscular; Duchenne
n para m,"0,16035356950107900",Ataque isquêmico; transitório,Distrofias da córnea; hereditárias
n para m,"0,11452948242241800",Ataque isquêmico; transitório,Doença granulomatosa; crônica
n para m,"0,2919299495500270",Ataque isquêmico; transitório,Doenças cerebrais; metabólicas
n para m,"0,1839633669178030",Ataque isquêmico; transitório,Doenças oculares; hereditário
n para m,"0,3117016728173640",Ataque isquêmico; transitório,Doenças pulmonares; obstrutivas
n para m,"0,16355672354082900",Ataque isquêmico; transitório,Epilepsias mioclônicas; progressivas
n para m,"0,1954816622586690",Ataque isquêmico; transitório,Fraturas; osso
n para m,"0,13923849864635000",Ataque isquêmico; transitório,Glaucoma; ângulo aberto
n para m,"0,10628578175292800",Ataque isquêmico; transitório,Hérnia; diafragmática
n para m,"0,3000773055893450",Ataque isquêmico; transitório,Hipertensão; pulmonar
n para m,"0,33632917759755400",Ataque isquêmico; transitório,Hipóxia-isquemia; cérebro
n para m,"0,18357082273438400",Ataque isquêmico; transitório,Influenza; humano
n para m,"0,17237287388370300",Ataque isquêmico; transitório,Insuficiência hepática; aguda
n para m,"0,11656758522978500",Ataque isquêmico; transitório,Linfoma; folicular
n para m,"0,15952691515177100",Ataque isquêmico; transitório,Lúpus erytematoso; sistêmico
n para m,"0,18326563611293300",Ataque isquêmico; transitório,Metabolismo de metal; erros inatos
n para m,"0,10956261941490900",Ataque isquêmico; transitório,Miopatias; Nemalina
n para m,"0,3064286498541330",Ataque isquêmico; transitório,Necrólise epidérmica; tóxica
n para m,"0,11012850952643100",Ataque isquêmico; transitório,Neoplasia; residual
n para m,"0,16713742662924200",Ataque isquêmico; transitório,Neoplasias mamárias; experimental
n para m,"0,22547394237219000",Ataque isquêmico; transitório,Neoplasias; induzidas por radiação
n para m,"0,1727556592461510",Ataque isquêmico; transitório,Neoplasias; segundo primário
n para m,"0,35165722669086000",Ataque isquêmico; transitório,Síndrome de desconforto respiratório; adulto
n para m,"0,15570660486229000",Ataque isquêmico; transitório,Telangiectasia; hemorrágica hereditária
n para m,"0,2775461990704350",Ataque isquêmico; transitório,Tireoidite; autoimune
n para m,"0,20347099216462300",Ataque isquêmico; transitório,Transtorno depressivo; Major
n para m,"0,17355698005838100",Ataque isquêmico; transitório,Trombocitemia; essencial
n para m,"0,3495097002799490",Ataque isquêmico; transitório,Trombose sinusal; intracraniana
n para m,"0,12507089097824300",Ataque isquêmico; transitório,VITREORETINOPATIA; proliferativa
n para m,"0,7254711314790080",Atrofia muscular; espinhal,Atrofia bulbo-espinhal; ligada a X
n para m,"0,7074270901567670",Atrofia muscular; espinhal,Distrofia muscular; faciososcapulo-humana
n para m,"0,1305678017902200",Atrofia muscular; espinhal,Distúrbios da marcha; neurológicos
n para m,"0,19788237884926200",Atrofia muscular; espinhal,Distúrbios heredodegenerativos; sistema nervoso
n para m,"0,13633553229252700",Atrofia muscular; espinhal,Esclerose múltipla; progressiva crônica
n para m,"0,13042214759175500",Atrofia muscular; espinhal,Metabolismo do piruvato; erros inatos
n para m,"0,7254812078940800",Atrofia muscular; espinhal,Miosite; corpo de inclusão
n para m,"0,17309647893557300",Atrofia muscular; espinhal,Retardo mental; ligado ao X
n para m,"0,34820653193186000",Atrofia muscular; espinhal,Scleroderma; localizado
n para m,"0,3106675794000560",Atrofia muscular; espinhal,Síndromes miostênicos; congênitos
n para m,"0,12009175510881000",Atrofia muscular; espinhal,Tumores neuroectodérmicos; primitivos
n para m,"0,10055012498342600",Candidíase; oral,Anormalidades; induzidas por drogas
n para m,"0,12612779672186500",Candidíase; oral,Candidíase; vulvovaginal
n para m,"0,10881090846768",Candidíase; oral,Carcinoma; adenóide cístico
n para m,"0,18200975573584200",Candidíase; oral,Carcinoma; célula basal
n para m,"0,12353837592462900",Candidíase; oral,Carcinoma; pequena célula
n para m,"0,19577763643268200",Candidíase; oral,Dermatite; contato
n para m,"0,139480514657252",Candidíase; oral,Keratoderm; Palmopolntar
n para m,"0,1329564978031400",Candidíase; oral,Necrólise epidérmica; tóxica
n para m,"0,12088772698113500",Candidíase; oral,Neoplasias do fígado; experimental
n para m,"0,25350935110039400",Candidíase; oral,Paniculite; não substituta nodular
n para m,"0,21830061949777600",Candidíase; vulvovaginal,Keratoderm; Palmopolntar
n para m,"0,20508385649163900",Carcinoma; adenóide cístico,Distrofias da córnea; hereditárias
n para m,"0,3158670823139890",Carcinoma; adenóide cístico,Erupção dentária; ectópica
n para m,"0,19615688669568800",Carcinoma; adenóide cístico,Estenose aórtica; supravalvular
n para m,"0,13362661463283500",Carcinoma; adenóide cístico,Hemangioma; capilar
n para m,"0,5509934012714700",Carcinoma; adenóide cístico,Neoplasia; residual
n para m,"0,19179585320649900",Carcinoma; célula basal,Acidose; tubular renal
n para m,"0,13849000563613800",Carcinoma; célula basal,Adenocarcinoma; folicular
n para m,"0,16716498689870000",Carcinoma; célula basal,Adenoma; oxifílico
n para m,"0,11289462249617600",Carcinoma; célula basal,Albinismo; ocular
n para m,"0,23782225789819000",Carcinoma; célula basal,Albinismo; oculocutâneo
n para m,"0,17357976562233200",Carcinoma; célula basal,Anão; hipófise
n para m,"0,21544021260390500",Carcinoma; célula basal,Anemia; célula falciforme
n para m,"0,1790946918947780",Carcinoma; célula basal,Anemia; deficiência de ferro
n para m,"0,2125607993657380",Carcinoma; célula basal,Anemia; macrocítica
n para m,"0,12145011988473800",Carcinoma; célula basal,Anemia; Sideroblástica
n para m,"0,1219782670239220",Carcinoma; célula basal,Aneurisma aórtico; abdominal
n para m,"0,12363782374901900",Carcinoma; célula basal,Aneurisma; dissecando
n para m,"0,25274984521422600",Carcinoma; célula basal,Artrite; psoriática
n para m,"0,35427919966246700",Carcinoma; célula basal,Artrite; reumatóide juvenil
n para m,"0,22207966803138800",Carcinoma; célula basal,ATROFIAS ópticas; hereditárias
n para m,"0,4616620480599420",Carcinoma; célula basal,Candidíase; vulvovaginal
n para m,"0,36044401845329500",Carcinoma; célula basal,Carcinoma; adenóide cístico
n para m,"0,17940949206353600",Carcinoma; célula basal,Carcinoma; célula de transição
n para m,"0,2576992456526140",Carcinoma; célula basal,Carcinoma; medular
n para m,"0,2375163566958350",Carcinoma; célula basal,Carcinoma; pequena célula
n para m,"0,4687794388643920",Carcinoma; célula basal,Cirrose hepática; biliar
n para m,"0,32159511520431400",Carcinoma; célula basal,Colangite; esclerosante
n para m,"0,3991102309967800",Carcinoma; célula basal,Colestase; intra-hepática
n para m,"0,2709408421883180",Carcinoma; célula basal,Deformidades das mãos; congênitas
n para m,"0,19515665687857700",Carcinoma; célula basal,Deformidades de membros; congênitas
n para m,"0,26839530793081",Carcinoma; célula basal,Deformidades de pé; congênitas
n para m,"0,4402853324966350",Carcinoma; célula basal,Dermatite; atópica
n para m,"0,4555838706921860",Carcinoma; célula basal,Dermatite; contato
n para m,"0,35459928725807500",Carcinoma; célula basal,Dermatite; Seborrheic
n para m,"0,14871531719448300",Carcinoma; célula basal,Distrofia muscular; faciososcapulo-humana
n para m,"0,4094494231629910",Carcinoma; célula basal,Distrofias da córnea; hereditárias
n para m,"0,1273763296774430",Carcinoma; célula basal,Doença granulomatosa; crônica
n para m,"0,11831371844353000",Carcinoma; célula basal,Doenças cerebrais; metabólicas
n para m,"0,2566645553421960",Carcinoma; célula basal,Doenças de pele; genéticas
n para m,"0,12146969500587600",Carcinoma; célula basal,Doenças genéticas; ligadas a Y
n para m,"0,21782333856019000",Carcinoma; célula basal,Doenças genéticas; ligadas ao X
n para m,"0,22528614888367100",Carcinoma; célula basal,Doenças genitais; homens
n para m,"0,29866391019536300",Carcinoma; célula basal,Doenças oculares; hereditário
n para m,"0,20220939034306700",Carcinoma; célula basal,Doenças renais; Cystic
n para m,"0,11059058908843700",Carcinoma; célula basal,Epilepsias; mioclônicas
n para m,"0,1591789297448480",Carcinoma; célula basal,Eritroderma ictiosiforme; congênita
n para m,"0,16347675105419600",Carcinoma; célula basal,Esclerose múltipla; progressiva crônica
n para m,"0,18064060220124800",Carcinoma; célula basal,Espasmos; infantil
n para m,"0,2643808390839730",Carcinoma; célula basal,Exostoses; múltiplos hereditários
n para m,"0,23432270093667800",Carcinoma; célula basal,Fibromatose; gengival
n para m,"0,24977720540908500",Carcinoma; célula basal,Fraturas; osso
n para m,"0,12739988865530000",Carcinoma; célula basal,Glaucoma; ângulo aberto
n para m,"0,2128836524561780",Carcinoma; célula basal,Hemangioma; capilar
n para m,"0,12064227425752800",Carcinoma; célula basal,Hérnia; inguinal
n para m,"0,17847023611788700",Carcinoma; célula basal,Hipersensibilidade; imediata
n para m,"0,10466812863841700",Carcinoma; célula basal,Infertilidade; mulher
n para m,"0,2855251679262820",Carcinoma; célula basal,Insensibilidade à dor; congênita
n para m,"0,3616591077989690",Carcinoma; célula basal,Keratoderm; Palmopolntar
n para m,"0,19688345973470700",Carcinoma; célula basal,Leucemia; células T.
n para m,"0,19130912627090900",Carcinoma; célula basal,Leucodystraphy; metacromático
n para m,"0,14300736595827400",Carcinoma; célula basal,Leucoencefalite; hemorrágica aguda
n para m,"0,2025474424167180",Carcinoma; célula basal,Lúpus eritematoso; cutâneo
n para m,"0,24803747165692700",Carcinoma; célula basal,Metabolismo de aminoácidos; erros inatos
n para m,"0,20374197269031500",Carcinoma; célula basal,Metabolismo de carboidratos; erros inatos
n para m,"0,16250860868120700",Carcinoma; célula basal,Metabolismo de metal; erros inatos
n para m,"0,1081424011086010",Carcinoma; célula basal,Metabolismo de purina-pirimidina; erros inatos
n para m,"0,3442745173684720",Carcinoma; célula basal,Metabolismo lipídico; erros inatos
n para m,"0,3303819666600190",Carcinoma; célula basal,Necrólise epidérmica; tóxica
n para m,"0,2222192204285580",Carcinoma; célula basal,Nefrite; hereditária
n para m,"0,31850805112799800",Carcinoma; célula basal,Neoplasia; residual
n para m,"0,1676310969617000",Carcinoma; célula basal,Neoplasias de mama; homem
n para m,"0,26118853368298800",Carcinoma; célula basal,Neoplasias genitais; feminino
n para m,"0,2440745694138270",Carcinoma; célula basal,Neoplasias; induzidas por radiação
n para m,"0,24636720397596300",Carcinoma; célula basal,Neoplasias; segundo primário
n para m,"0,21785836151663100",Carcinoma; célula basal,Neuropatia óptica; isquêmica
n para m,"0,16611451519668400",Carcinoma; célula basal,Ossificação; heterotópica
n para m,"0,1400203498937210",Carcinoma; célula basal,Perda auditiva; condutor
n para m,"0,22850600065210400",Carcinoma; célula basal,Puberdade; precoce
n para m,"0,31679789147658500",Carcinoma; célula basal,Scleroderma; localizado
n para m,"0,2193770976618800",Carcinoma; célula basal,Trombocitemia; essencial
n para m,"0,2802437355881400",Carcinoma; célula basal,Tumores neuroectodérmicos; primitivos
n para m,"0,34277394297258900",Carcinoma; célula basal,Unhas; malformadas
n para m,"0,14909689276976200",Carcinoma; célula basal,VITREORETINOPATIA; proliferativa
n para m,"0,21964842382058900",Carcinoma; célula de transição,Aborto; espontâneo
n para m,"0,10658437479859500",Carcinoma; célula de transição,Acidose; tubular renal
n para m,"0,11074590182143400",Carcinoma; célula de transição,Adenocarcinoma; folicular
n para m,"0,14403572332240400",Carcinoma; célula de transição,Adenoma; célula hepática
n para m,"0,16238615651292100",Carcinoma; célula de transição,Anão; hipófise
n para m,"0,24361009785249100",Carcinoma; célula de transição,Anemia; célula falciforme
n para m,"0,2741140886012950",Carcinoma; célula de transição,Anemia; deficiência de ferro
n para m,"0,1761357602127530",Carcinoma; célula de transição,Anemia; macrocítica
n para m,"0,10263213803643400",Carcinoma; célula de transição,Anemia; Sideroblástica
n para m,"0,1693195907211190",Carcinoma; célula de transição,Aneurisma aórtico; abdominal
n para m,"0,1422084422930420",Carcinoma; célula de transição,Aneurisma aórtico; torácico
n para m,"0,14248771576790200",Carcinoma; célula de transição,Aneurisma; dissecando
n para m,"0,30810170873000400",Carcinoma; célula de transição,Angioedemas; hereditários
n para m,"0,13787664187413000",Carcinoma; célula de transição,Anormalidades; induzidas por drogas
n para m,"0,4230808271572740",Carcinoma; célula de transição,Ânus; imperforado
n para m,"0,11504326425435800",Carcinoma; célula de transição,Artrite; experimental
n para m,"0,17443649011368800",Carcinoma; célula de transição,Artrite; psoriática
n para m,"0,2817435245864230",Carcinoma; célula de transição,Artrite; reumatóide juvenil
n para m,"0,2021679787005690",Carcinoma; célula de transição,Carcinoma; medular
n para m,"0,10343125733509700",Carcinoma; célula de transição,Cardiomiopatia; restritiva
n para m,"0,14550384054445100",Carcinoma; célula de transição,Cirrose do fígado; experimental
n para m,"0,15543442094799100",Carcinoma; célula de transição,Distrofia muscular; Duchenne
n para m,"0,30279788703239800",Carcinoma; célula de transição,Doença granulomatosa; crônica
n para m,"0,10979282431739700",Carcinoma; célula de transição,Doenças genéticas; ligadas ao X
n para m,"0,10754542663166400",Carcinoma; célula de transição,Doenças pulmonares; intersticiais
n para m,"0,26589770964539400",Carcinoma; célula de transição,Feridas; penetrando
n para m,"0,15639537868419700",Carcinoma; célula de transição,Fibromatose; agressiva
n para m,"0,2646428977019960",Carcinoma; célula de transição,Fraturas; osso
