TFIDF score,PubMed occurrence,MeSH (Medical Subject Headings) Symptom Term Concatenado,MeSH (Medical Subject Headings) Disease Term
"0,15904210228767800",1,Dor lombar,Carcinoma; pequena célula
"0,5734642595896900",5,Dor nas costas,Carcinoma; pequena célula
"0,54978041517824600",5,Dor no peito,Carcinoma; pequena célula
"0,20410781251763200",1,Dor pélvica,Carcinoma; pequena célula
"0,10416468266769500",3,Dysgeusia,Carcinoma; pequena célula
"0,18093990267713100",18,Dyspnea,Carcinoma; pequena célula
"0,4599962466156120",2,ECCIMOSE,Carcinoma; pequena célula
"0,5362902846925930",9,Edema,Carcinoma; pequena célula
"0,1707019733282140",15,Fadiga,Carcinoma; pequena célula
"0,13616627910232500",22,Febre,Carcinoma; pequena célula
"0,5957946490217170",6,Fraqueza muscular,Carcinoma; pequena célula
"0,6594994809749600",2,Gastroparesia,Carcinoma; pequena célula
"0,1294632362892010",1,Hemiplegia,Carcinoma; pequena célula
"0,23759041089516800",14,Hemoptise,Carcinoma; pequena célula
"0,7564059914231660",3,Hipentilação,Carcinoma; pequena célula
"0,16791251637069300",1,Hipergamglobulinemia,Carcinoma; pequena célula
"0,29491907106065800",1,Hiperóxia,Carcinoma; pequena célula
"0,34439220882327600",2,Hipestesia,Carcinoma; pequena célula
"0,33130222694115500",2,Hipotonia muscular,Carcinoma; pequena célula
"0,29094235419045",2,Icterícia,Carcinoma; pequena célula
"0,32350586832697200",2,Incontinência urinária,Carcinoma; pequena célula
"0,8255691413896460",2,Marcha apraxia,Carcinoma; pequena célula
"0,8875354347151650",5,Mioclonia,Carcinoma; pequena célula
"0,30540485873998400",1,Miotonia,Carcinoma; pequena célula
"0,6377017215319180",56,Náusea,Carcinoma; pequena célula
"0,15383141060813500",1,Neuralgia,Carcinoma; pequena célula
"0,8325536516356680",1,Obesidade,Carcinoma; pequena célula
"0,7979083615098490",6,Ophthalmoplegia,Carcinoma; pequena célula
"0,1453414132448540",3,Paralisia,Carcinoma; pequena célula
"0,39755590869039200",2,Paralisia do cordão vocal,Carcinoma; pequena célula
"0,13570969116304500",1,Paralisia facial,Carcinoma; pequena célula
"0,49788405152817500",2,Paralisia respiratória,Carcinoma; pequena célula
"0,5109917134663060",4,Paraplegia,Carcinoma; pequena célula
"0,12222163315348000",9,Parestesia,Carcinoma; pequena célula
"0,14526833726908500",1,Peito angina,Carcinoma; pequena célula
"0,16071010892456500",2,Perda de audição,Carcinoma; pequena célula
"0,19001020516242300",19,Perda de peso,Carcinoma; pequena célula
"0,7888720484329590",23,Peso corporal,Carcinoma; pequena célula
"0,2360901406839900",1,Polyuria,Carcinoma; pequena célula
"0,24979555470671000",2,Proteinúria,Carcinoma; pequena célula
"0,4397826325445410",3,Prurido,Carcinoma; pequena célula
"0,15714051217310900",4,Pupila tônica,Carcinoma; pequena célula
"0,4107419008480920",3,Quisriplegia,Carcinoma; pequena célula
"0,7205798410553290",3,Rigidez muscular,Carcinoma; pequena célula
"0,4432253845282390",2,Rouquidão,Carcinoma; pequena célula
"0,23812066730006400",1,Scotoma,Carcinoma; pequena célula
"0,14908914275297500",1,Síncope,Carcinoma; pequena célula
"0,3535169056751920",1,Síndrome de Brown-sequard,Carcinoma; pequena célula
"0,2953725865771970",1,Soluço,Carcinoma; pequena célula
"0,16392693282712600",1,Sons respiratórios,Carcinoma; pequena célula
"0,24570543261245200",2,Surdez,Carcinoma; pequena célula
"0,53698856896459100",4,Tontura,Carcinoma; pequena célula
"0,1709147896425230",13,Tosse,Carcinoma; pequena célula
"0,2376091572333870",1,Transtornos do gosto,Carcinoma; pequena célula
"0,1739352786828250",1,Tremor,Carcinoma; pequena célula
"0,3192503886375150",2,Vertigem,Carcinoma; pequena célula
"0,3711455727871700",44,Vomitando,Carcinoma; pequena célula
"0,3628854540829240",1,Afonia,Carcinoma; pulmão de células não pequenas
"0,2065086665228330",1,Albuminúria,Carcinoma; pulmão de células não pequenas
"0,45631515348854600",25,Anorexia,Carcinoma; pulmão de células não pequenas
"0,22043748577564300",22,Anóxia,Carcinoma; pulmão de células não pequenas
"0,14773000003262100",10,Arthralgia,Carcinoma; pulmão de células não pequenas
"0,22695411761588900",11,Astenia,Carcinoma; pulmão de células não pequenas
"0,17087856229578100",1,Ataxia cerebelar,Carcinoma; pulmão de células não pequenas
"0,14608217695938200",1,Atrofia muscular,Carcinoma; pulmão de células não pequenas
"0,359050322844859",18,Caquexia,Carcinoma; pulmão de células não pequenas
"0,10981383550099400",1,Cegueira,Carcinoma; pulmão de células não pequenas
"0,17434095875238600",1,Cianose,Carcinoma; pulmão de células não pequenas
"0,301789642255399",2,Confusão,Carcinoma; pulmão de células não pequenas
"0,6375661974106230",4,Constipação,Carcinoma; pulmão de células não pequenas
"0,33806677020856500",4,Convulsões,Carcinoma; pulmão de células não pequenas
"0,2083955149532710",1,Delírio,Carcinoma; pulmão de células não pequenas
"0,7477823861766710",81,Diarréia,Carcinoma; pulmão de células não pequenas
"0,7350165749565930",1,Distúrbios auditivos,Carcinoma; pulmão de células não pequenas
"0,14679976076638900",1,Distúrbios da memória,Carcinoma; pulmão de células não pequenas
"0,10299657128149100",3,Distúrbios da sensação,Carcinoma; pulmão de células não pequenas
"0,6634894318679090",1,Distúrbios da visão,Carcinoma; pulmão de células não pequenas
"0,10450992369085200",7,Distúrbios do sono,Carcinoma; pulmão de células não pequenas
"0,16139948722906200",49,Dor,Carcinoma; pulmão de células não pequenas
"0,33939347125896300",4,Dor abdominal,Carcinoma; pulmão de células não pequenas
"0,35382570188475600",4,Dor de cabeça,Carcinoma; pulmão de células não pequenas
"0,3148856380858510",1,Dor de flanco,Carcinoma; pulmão de células não pequenas
"0,28179243246129100",1,Dor de ouvido,Carcinoma; pulmão de células não pequenas
"0,39446571845924800",2,Dor facial,Carcinoma; pulmão de células não pequenas
"0,31808420457535700",2,Dor lombar,Carcinoma; pulmão de células não pequenas
"0,22938570383587600",2,Dor nas costas,Carcinoma; pulmão de células não pequenas
"0,2420427386153920",1,Dor no ombro,Carcinoma; pulmão de células não pequenas
"0,12095169133921400",11,Dor no peito,Carcinoma; pulmão de células não pequenas
"0,5026108407698080",50,Dyspnea,Carcinoma; pulmão de células não pequenas
"0,4171146658720170",7,Edema,Carcinoma; pulmão de células não pequenas
"0,52348605153985700",46,Fadiga,Carcinoma; pulmão de células não pequenas
"0,19806004233065400",32,Febre,Carcinoma; pulmão de células não pequenas
"0,39719643268114400",4,Fraqueza muscular,Carcinoma; pulmão de células não pequenas
"0,5946758962704200",4,Ganho de peso,Carcinoma; pulmão de células não pequenas
"0,20858617278032900",1,Hematemesis,Carcinoma; pulmão de células não pequenas
"0,42426859088422900",25,Hemoptise,Carcinoma; pulmão de células não pequenas
"0,27638571033426300",1,Limitação de mobilidade,Carcinoma; pulmão de células não pequenas
"0,105904035897265",93,Náusea,Carcinoma; pulmão de células não pequenas
"0,3420099726967130",1,Náusea e vômito pós-operatórios,Carcinoma; pulmão de células não pequenas
"0,15383141060813500",1,Neuralgia,Carcinoma; pulmão de células não pequenas
"0,24976609549070000",3,Obesidade,Carcinoma; pulmão de células não pequenas
"0,13298472691830800",1,Ophthalmoplegia,Carcinoma; pulmão de células não pequenas
"0,9938897717259800",5,Paralisia do cordão vocal,Carcinoma; pulmão de células não pequenas
"0,13570969116304500",1,Paralisia facial,Carcinoma; pulmão de células não pequenas
"0,12774792836657600",1,Paraplegia,Carcinoma; pulmão de células não pequenas
"0,4074054438449330",3,Parestesia,Carcinoma; pulmão de células não pequenas
"0,29053667453817100",2,Peito angina,Carcinoma; pulmão de células não pequenas
"0,5400290041458340",54,Perda de peso,Carcinoma; pulmão de células não pequenas
"0,11318598955777200",33,Peso corporal,Carcinoma; pulmão de células não pequenas
"0,4721802813679800",2,Polyuria,Carcinoma; pulmão de células não pequenas
"0,6244888867667750",5,Proteinúria,Carcinoma; pulmão de células não pequenas
"0,4397826325445410",3,Prurido,Carcinoma; pulmão de células não pequenas
"0,10632186059291300",1,púrpura,Carcinoma; pulmão de células não pequenas
"0,9054466840727140",1,Retardo mental,Carcinoma; pulmão de células não pequenas
"0,4763834473668220",1,Sarcopenia,Carcinoma; pulmão de células não pequenas
"0,14908914275297500",1,Síncope,Carcinoma; pulmão de células não pequenas
"0,8238720995508410",1,Sobrepeso,Carcinoma; pulmão de células não pequenas
"0,2953725865771970",1,Soluço,Carcinoma; pulmão de células não pequenas
"0,16392693282712600",1,Sons respiratórios,Carcinoma; pulmão de células não pequenas
"0,13424714224114700",1,Tontura,Carcinoma; pulmão de células não pequenas
"0,19720937266444900",15,Tosse,Carcinoma; pulmão de células não pequenas
"0,2376091572333870",1,Transtornos do gosto,Carcinoma; pulmão de células não pequenas
"0,15962519431875700",1,Vertigem,Carcinoma; pulmão de células não pequenas
"0,6579398790318020",78,Vomitando,Carcinoma; pulmão de células não pequenas
"0,3176869417086180",1,Azia,Carcinoma; Sinete Ring Cell
"0,3187830987053110",2,Constipação,Carcinoma; Sinete Ring Cell
"0,2082052199386620",1,Dispepsia,Carcinoma; Sinete Ring Cell
"0,3293867086307400",1,Dor,Carcinoma; Sinete Ring Cell
"0,5939385747031850",7,Dor abdominal,Carcinoma; Sinete Ring Cell
"0,15904210228767800",1,Dor lombar,Carcinoma; Sinete Ring Cell
"0,11469285191793800",1,Dor nas costas,Carcinoma; Sinete Ring Cell
"0,2010443363079230",2,Dyspnea,Carcinoma; Sinete Ring Cell
"0,5958780941028820",1,Edema,Carcinoma; Sinete Ring Cell
"0,18326407212518000",1,Emagrecimento,Carcinoma; Sinete Ring Cell
"0,145471177095225",1,Icterícia,Carcinoma; Sinete Ring Cell
"0,16175293416348600",1,Incontinência urinária,Carcinoma; Sinete Ring Cell
"0,4555012296656550",4,Náusea,Carcinoma; Sinete Ring Cell
"0,8325536516356680",1,Obesidade,Carcinoma; Sinete Ring Cell
"0,26140121352265900",1,Oligúria,Carcinoma; Sinete Ring Cell
"0,10000537113811700",1,Perda de peso,Carcinoma; Sinete Ring Cell
"0,22270559931733800",1,Virilismo,Carcinoma; Sinete Ring Cell
"0,337405066170155",4,Vomitando,Carcinoma; Sinete Ring Cell
"0,28055680007809100",28,Anóxia,Carcinoma; Tumor Ehrlich
"0,39894480316095400",2,Caquexia,Carcinoma; Tumor Ehrlich
"0,10981383550099400",1,Cegueira,Carcinoma; Tumor Ehrlich
"0,9231881310823100",1,Diarréia,Carcinoma; Tumor Ehrlich
"0,297939047051441",5,Edema,Carcinoma; Tumor Ehrlich
"0,5570438690549670",9,Febre,Carcinoma; Tumor Ehrlich
"0,5946758962704200",4,Ganho de peso,Carcinoma; Tumor Ehrlich
"0,11387530741641300",1,Náusea,Carcinoma; Tumor Ehrlich
"0,10000537113811700",1,Perda de peso,Carcinoma; Tumor Ehrlich
"0,332698211730422",97,Peso corporal,Carcinoma; Tumor Ehrlich
"0,8435126654253870",1,Vomitando,Carcinoma; Tumor Ehrlich
"0,3628854540829240",1,Afonia,Carcinoma; verrucoso
"0,22882302165425400",1,Distúrbios da Olfação,Carcinoma; verrucoso
"0,333048962934906",2,Distúrbios de voz,Carcinoma; verrucoso
"0,1005221681539610",1,Dyspnea,Carcinoma; verrucoso
"0,19877795434519600",1,Paralisia do cordão vocal,Carcinoma; verrucoso
"0,12774792836657600",1,Paraplegia,Carcinoma; verrucoso
"0,14659421084818000",1,Prurido,Carcinoma; verrucoso
"0,4432253845282390",2,Rouquidão,Carcinoma; verrucoso
"0,16392693282712600",1,Sons respiratórios,Carcinoma; verrucoso
"0,10019885717074700",1,Anóxia,Cardiomiopatia; alcoólatra
"0,17434095875238600",1,Cianose,Cardiomiopatia; alcoólatra
"0,6587734172614800",2,Dor,Cardiomiopatia; alcoólatra
"0,4020886726158460",4,Dyspnea,Cardiomiopatia; alcoólatra
"0,11917561882057600",2,Edema,Cardiomiopatia; alcoólatra
"0,11380131555214200",1,Fadiga,Cardiomiopatia; alcoólatra
"0,145471177095225",1,Icterícia,Cardiomiopatia; alcoólatra
"0,8325536516356680",1,Obesidade,Cardiomiopatia; alcoólatra
"0,14526833726908500",1,Peito angina,Cardiomiopatia; alcoólatra
"0,274390277715812",8,Peso corporal,Cardiomiopatia; alcoólatra
"0,23634171314371400",1,Sopros cardíacos,Cardiomiopatia; alcoólatra
"0,4485120359418700",2,Agitação psicomotora,Cardiomiopatia; dilatada
"0,35110715051728600",1,Amaurose Shy,Cardiomiopatia; dilatada
"0,7013920001952290",7,Anóxia,Cardiomiopatia; dilatada
"0,37531078166834700",2,Apnéia,Cardiomiopatia; dilatada
"0,36589791383308200",3,Ataxia,Cardiomiopatia; dilatada
"0,17087856229578100",1,Ataxia cerebelar,Cardiomiopatia; dilatada
"0,5843287078375310",4,Atrofia muscular,Cardiomiopatia; dilatada
"0,39894480316095400",2,Caquexia,Cardiomiopatia; dilatada
"0,4392553420039790",4,Cegueira,Cardiomiopatia; dilatada
"0,1312084812843240",1,Coma,Cardiomiopatia; dilatada
"0,1593915493526550",1,Constipação,Cardiomiopatia; dilatada
"0,8451669255214130",1,Convulsões,Cardiomiopatia; dilatada
"0,5978950113980960",3,Coréia,Cardiomiopatia; dilatada
"0,2566609896332000",1,Defeitos de visão de cores,Cardiomiopatia; dilatada
"0,416791029906543",2,Delírio,Cardiomiopatia; dilatada
"0,9231881310823100",1,Diarréia,Cardiomiopatia; dilatada
"0,7350165749565930",1,Distúrbios auditivos,Cardiomiopatia; dilatada
"0,34332190427163900",1,Distúrbios da sensação,Cardiomiopatia; dilatada
"0,6634894318679090",1,Distúrbios da visão,Cardiomiopatia; dilatada
"0,16969673562948100",2,Dor abdominal,Cardiomiopatia; dilatada
"0,8845642547118900",1,Dor de cabeça,Cardiomiopatia; dilatada
"0,11469285191793800",1,Dor nas costas,Cardiomiopatia; dilatada
"0,15393851624990800",14,Dor no peito,Cardiomiopatia; dilatada
"0,351827588538866",35,Dyspnea,Cardiomiopatia; dilatada
"0,47670247528230500",8,Edema,Cardiomiopatia; dilatada
"0,13672774715625700",1,Espasmo,Cardiomiopatia; dilatada
"0,5690065777607140",5,Fadiga,Cardiomiopatia; dilatada
"0,12378752645665900",2,Febre,Cardiomiopatia; dilatada
"0,496495540851431",5,Fraqueza muscular,Cardiomiopatia; dilatada
"0,4460069222028150",3,Ganho de peso,Cardiomiopatia; dilatada
"0,16970743635369100",1,Hemoptise,Cardiomiopatia; dilatada
"0,42219676438412600",2,Hipercapnia,Cardiomiopatia; dilatada
"0,3358250327413870",2,Hipergamglobulinemia,Cardiomiopatia; dilatada
"0,29491907106065800",1,Hiperóxia,Cardiomiopatia; dilatada
"0,6315390440007520",3,Hiperventilação,Cardiomiopatia; dilatada
"0,28792932709892000",1,Hipocinesia,Cardiomiopatia; dilatada
"0,6626044538823100",4,Hipotonia muscular,Cardiomiopatia; dilatada
"0,5468450611472530",2,Hipóxia fetal,Cardiomiopatia; dilatada
"0,52280242704531800",2,Lavagem,Cardiomiopatia; dilatada
"0,1775070869430330",1,Mioclonia,Cardiomiopatia; dilatada
"0,2922403394642930",1,Mutismo,Cardiomiopatia; dilatada
"0,16651073032713300",20,Obesidade,Cardiomiopatia; dilatada
"0,6649236345915410",5,Ophthalmoplegia,Cardiomiopatia; dilatada
"0,13570969116304500",1,Paralisia facial,Cardiomiopatia; dilatada
"0,12877357838329500",1,Paresia,Cardiomiopatia; dilatada
"0,4648586792610740",32,Peito angina,Cardiomiopatia; dilatada
"0,4000214845524690",4,Perda de peso,Cardiomiopatia; dilatada
"0,1852134374581730",54,Peso corporal,Cardiomiopatia; dilatada
"0,21264372118582600",2,púrpura,Cardiomiopatia; dilatada
"0,2546476247568400",7,Respiração Cheyne-Stokes,Cardiomiopatia; dilatada
"0,36217867362908500",4,Retardo mental,Cardiomiopatia; dilatada
"0,3578139426071400",24,Síncope,Cardiomiopatia; dilatada
"0,2597960426216080",1,Síndrome coronariana aguda,Cardiomiopatia; dilatada
"0,4763834473668220",1,Síndromes de Usher,Cardiomiopatia; dilatada
"0,32785386565425300",2,Sons respiratórios,Cardiomiopatia; dilatada
"0,16543919920060000",7,Sopros cardíacos,Cardiomiopatia; dilatada
"0,6142635815311300",5,Surdez,Cardiomiopatia; dilatada
"0,23812066730006400",1,Tetany,Cardiomiopatia; dilatada
"0,2670599609856050",1,Thinness,Cardiomiopatia; dilatada
"0,25305379962761600",3,Vomitando,Cardiomiopatia; dilatada
"0,18106618145330300",1,Afasia,Cardiomiopatia; hipertrófica
"0,35110715051728600",1,Amaurose Shy,Cardiomiopatia; hipertrófica
"0,500994285853735",5,Anóxia,Cardiomiopatia; hipertrófica
"0,4382465308781480",3,Atrofia muscular,Cardiomiopatia; hipertrófica
"0,19947240158047700",1,Caquexia,Cardiomiopatia; hipertrófica
"0,34868191750477300",2,Cianose,Cardiomiopatia; hipertrófica
"0,1508948211276990",1,Confusão,Cardiomiopatia; hipertrófica
"0,1593915493526550",1,Constipação,Cardiomiopatia; hipertrófica
"0,8451669255214130",1,Convulsões,Cardiomiopatia; hipertrófica
"0,1846376262164620",2,Diarréia,Cardiomiopatia; hipertrófica
"0,6634894318679090",1,Distúrbios da visão,Cardiomiopatia; hipertrófica
"0,2663281983274210",2,Distúrbios psicomotores,Cardiomiopatia; hipertrófica
"0,6587734172614800",2,Dor,Cardiomiopatia; hipertrófica
"0,8484836781474070",1,Dor abdominal,Cardiomiopatia; hipertrófica
"0,26536927641356700",3,Dor de cabeça,Cardiomiopatia; hipertrófica
"0,29688142419625200",27,Dor no peito,Cardiomiopatia; hipertrófica
"0,4925586239544120",49,Dyspnea,Cardiomiopatia; hipertrófica
"0,23835123764115200",4,Edema,Cardiomiopatia; hipertrófica
"0,34140394665642800",3,Fadiga,Cardiomiopatia; hipertrófica
"0,6189376322832960",1,Febre,Cardiomiopatia; hipertrófica
"0,19859821634057200",2,Fraqueza muscular,Cardiomiopatia; hipertrófica
"0,20858617278032900",1,Hematemesis,Cardiomiopatia; hipertrófica
"0,1294632362892010",1,Hemiplegia,Cardiomiopatia; hipertrófica
"0,2341000252522600",1,Hidropisia fetal,Cardiomiopatia; hipertrófica
"0,16791251637069300",1,Hipergamglobulinemia,Cardiomiopatia; hipertrófica
"0,21051301466691700",1,Hiperventilação,Cardiomiopatia; hipertrófica
"0,8282555673528870",5,Hipotonia muscular,Cardiomiopatia; hipertrófica
"0,27342253057362600",1,Hipóxia fetal,Cardiomiopatia; hipertrófica
"0,9279728292056460",1,Inconsciência,Cardiomiopatia; hipertrófica
"0,26140121352265900",1,Lavagem,Cardiomiopatia; hipertrófica
"0,16683590590140400",5,Macrossomia fetal,Cardiomiopatia; hipertrófica
"0,13988282635066800",2,Manifestações neurológicas,Cardiomiopatia; hipertrófica
"0,1775070869430330",1,Mioclonia,Cardiomiopatia; hipertrófica
"0,4913366207639190",1,Murmúrios sistólicos,Cardiomiopatia; hipertrófica
"0,11387530741641300",1,Náusea,Cardiomiopatia; hipertrófica
"0,4995321909814000",6,Obesidade,Cardiomiopatia; hipertrófica
"0,2659694538366160",2,Ophthalmoplegia,Cardiomiopatia; hipertrófica
"0,13570969116304500",1,Paralisia facial,Cardiomiopatia; hipertrófica
"0,1394576037783220",96,Peito angina,Cardiomiopatia; hipertrófica
"0,10000537113811700",1,Perda de peso,Cardiomiopatia; hipertrófica
"0,28142618860094",2,Peso ao nascer,Cardiomiopatia; hipertrófica
"0,548780555431624",16,Peso corporal,Cardiomiopatia; hipertrófica
"0,24979555470671000",2,Proteinúria,Cardiomiopatia; hipertrófica
"0,36378232108120000",1,Respiração Cheyne-Stokes,Cardiomiopatia; hipertrófica
"0,16298040313308800",18,Retardo mental,Cardiomiopatia; hipertrófica
"0,22161269226411900",1,Rouquidão,Cardiomiopatia; hipertrófica
"0,168470731310862",113,Síncope,Cardiomiopatia; hipertrófica
"0,7793881278648250",3,Síndrome coronariana aguda,Cardiomiopatia; hipertrófica
"0,5176903276494110",2,Sofrimento fetal,Cardiomiopatia; hipertrófica
"0,32785386565425300",2,Sons respiratórios,Cardiomiopatia; hipertrófica
"0,16071236493772600",68,Sopros cardíacos,Cardiomiopatia; hipertrófica
"0,12285271630622600",10,Surdez,Cardiomiopatia; hipertrófica
"0,53698856896459100",4,Tontura,Cardiomiopatia; hipertrófica
"0,26294583021926600",2,Tosse,Cardiomiopatia; hipertrófica
"0,15962519431875700",1,Vertigem,Cardiomiopatia; hipertrófica
"0,8435126654253870",1,Vomitando,Cardiomiopatia; hipertrófica
"0,18252606139541800",1,Anorexia,Cardiomiopatia; restritiva
"0,9231881310823100",1,Diarréia,Cardiomiopatia; restritiva
"0,70365517707773100",7,Dyspnea,Cardiomiopatia; restritiva
"0,35752685646172900",6,Edema,Cardiomiopatia; restritiva
"0,22760263110428500",2,Fadiga,Cardiomiopatia; restritiva
"0,2341000252522600",1,Hidropisia fetal,Cardiomiopatia; restritiva
"0,29094235419045",2,Icterícia,Cardiomiopatia; restritiva
"0,24976609549070000",3,Obesidade,Cardiomiopatia; restritiva
"0,14526833726908500",1,Peito angina,Cardiomiopatia; restritiva
"0,24979555470671000",2,Proteinúria,Cardiomiopatia; restritiva
"0,14908914275297500",1,Síncope,Cardiomiopatia; restritiva
"0,23634171314371400",1,Sopros cardíacos,Cardiomiopatia; restritiva
"0,2154990922649460",1,Torcicolo,Cardiomiopatia; restritiva
"0,13147291510963300",1,Tosse,Cardiomiopatia; restritiva
"0,17753486934033400",7,Agnosia,Cegueira; cortical
"0,8616440921622220",5,Alucinações,Cegueira; cortical
"0,35110715051728600",1,Amaurose Shy,Cegueira; cortical
"0,21714861420185700",1,Amnésia,Cegueira; cortical
"0,3420099726967130",1,Anomia,Cegueira; cortical
"0,20039771434149400",2,Anóxia,Cegueira; cortical
"0,4878638851107760",4,Ataxia,Cegueira; cortical
"0,17087856229578100",1,Ataxia cerebelar,Cegueira; cortical
"0,28021759676447700",1,Ataxia da marcha,Cegueira; cortical
"0,21962767100198900",2,Cegueira,Cegueira; cortical
"0,22183032020637900",1,Claudicação intermitente,Cegueira; cortical
"0,1508948211276990",1,Confusão,Cegueira; cortical
"0,11832336957299700",14,Convulsões,Cegueira; cortical
"0,5133219792664010",2,Defeitos de visão de cores,Cegueira; cortical
"0,15361090335230400",1,Distonia,Cegueira; cortical
"0,8771292762243720",1,Distúrbios da consciência,Cegueira; cortical
"0,27721147324283400",2,Distúrbios perceptivos,Cegueira; cortical
"0,13316409916371000",1,Distúrbios psicomotores,Cegueira; cortical
"0,3293867086307400",1,Dor,Cegueira; cortical
"0,5307385528271340",6,Dor de cabeça,Cegueira; cortical
"0,19859821634057200",2,Fraqueza muscular,Cegueira; cortical
"0,33312835190186000",16,Hemianopsia,Cegueira; cortical
"0,33941487270738300",2,Hemoptise,Cegueira; cortical
"0,27526420325224900",1,Hemorragia ocular,Cegueira; cortical
"0,25213533047438800",1,Hipentilação,Cegueira; cortical
"0,21109838219206300",1,Hipercapnia,Cegueira; cortical
"0,3089858040096550",1,Ilusões,Cegueira; cortical
"0,9279728292056460",1,Inconsciência,Cegueira; cortical
"0,32293595997075800",1,Limbo fantasma,Cegueira; cortical
"0,3550141738860660",2,Mioclonia,Cegueira; cortical
"0,8325536516356680",1,Obesidade,Cegueira; cortical
"0,2575471567665910",2,Paresia,Cegueira; cortical
"0,4204218685732800",1,PRESOPAGNOSIA,Cegueira; cortical
"0,12489777735335500",1,Proteinúria,Cegueira; cortical
"0,27382793389872800",2,Quisriplegia,Cegueira; cortical
"0,9054466840727140",1,Retardo mental,Cegueira; cortical
"0,23812066730006400",1,Scotoma,Cegueira; cortical
"0,30059657151224100",3,Anóxia,Células neoplásicas; circulando
"0,22183032020637900",1,Claudicação intermitente,Células neoplásicas; circulando
"0,1312084812843240",1,Coma,Células neoplásicas; circulando
"0,20265851178737500",1,Disartria,Células neoplásicas; circulando
"0,8771292762243720",1,Distúrbios da consciência,Células neoplásicas; circulando
"0,13269788637358100",2,Distúrbios da visão,Células neoplásicas; circulando
"0,8484836781474070",1,Dor abdominal,Células neoplásicas; circulando
"0,10995608303564900",1,Dor no peito,Células neoplásicas; circulando
"0,70365517707773100",7,Dyspnea,Células neoplásicas; circulando
"0,5958780941028820",1,Edema,Células neoplásicas; circulando
"0,12378752645665900",2,Febre,Células neoplásicas; circulando
"0,1294632362892010",1,Hemiplegia,Células neoplásicas; circulando
"0,16970743635369100",1,Hemoptise,Células neoplásicas; circulando
"0,13580181461497700",1,Parestesia,Células neoplásicas; circulando
"0,342987847144765",1,Peso corporal,Células neoplásicas; circulando
"0,2597960426216080",1,Síndrome coronariana aguda,Células neoplásicas; circulando
"0,22270559931733800",1,Virilismo,Células neoplásicas; circulando
"0,5127056459589200",2,Ambliopia,Ceratite; dendrítica
"0,6588830130059690",6,Cegueira,Ceratite; dendrítica
"0,1508948211276990",1,Confusão,Ceratite; dendrítica
"0,8451669255214130",1,Convulsões,Ceratite; dendrítica
"0,2566609896332000",1,Defeitos de visão de cores,Ceratite; dendrítica
"0,9231881310823100",1,Diarréia,Ceratite; dendrítica
"0,1077736662516160",1,Distúrbios da linguagem,Ceratite; dendrítica
"0,33174471593395400",5,Distúrbios da visão,Ceratite; dendrítica
"0,10129927599748900",17,Edema,Ceratite; dendrítica
"0,18568128968498900",3,Febre,Ceratite; dendrítica
"0,2082052199386620",1,Hemianopsia,Ceratite; dendrítica
"0,1294632362892010",1,Hemiplegia,Ceratite; dendrítica
"0,2694864231855680",1,Hiperestesia,Ceratite; dendrítica
"0,17219610441163800",1,Hipestesia,Ceratite; dendrítica
"0,15383141060813500",1,Neuralgia,Ceratite; dendrítica
"0,39895418075492400",3,Ophthalmoplegia,Ceratite; dendrítica
"0,9689427549656960",2,Paralisia,Ceratite; dendrítica
"0,27141938232609100",2,Paralisia facial,Ceratite; dendrítica
"0,1028963541434290",3,Peso corporal,Ceratite; dendrítica
"0,36217867362908500",4,Retardo mental,Ceratite; dendrítica
"0,25635282297946000",1,Ambliopia,Ceratite; herpética
"0,6588830130059690",6,Cegueira,Ceratite; herpética
"0,6634894318679090",1,Distúrbios da visão,Ceratite; herpética
"0,3293867086307400",1,Dor,Ceratite; herpética
"0,8845642547118900",1,Dor de cabeça,Ceratite; herpética
"0,19723285922962400",1,Dor facial,Ceratite; herpética
"0,18568128968498900",3,Febre,Ceratite; herpética
"0,2659694538366160",2,Ophthalmoplegia,Ceratite; herpética
"0,27141938232609100",2,Paralisia facial,Ceratite; herpética
"0,10000537113811700",1,Perda de peso,Ceratite; herpética
"0,342987847144765",1,Peso corporal,Ceratite; herpética
"0,3752233561989740",1,Pseudophakia,Ceratite; herpética
"0,13316409916371000",1,Distúrbios psicomotores,Chondrodyryspladi apontou; rizomélico
"0,9054466840727140",1,Retardo mental,Chondrodyryspladi apontou; rizomélico
"0,2304573714927180",23,Anóxia,Choque; cardiogênico
"0,18765539083417300",1,Apnéia,Choque; cardiogênico
"0,5248339251372960",4,Coma,Choque; cardiogênico
"0,4526844633830980",3,Confusão,Choque; cardiogênico
"0,8451669255214130",1,Convulsões,Choque; cardiogênico
"0,16441652988834700",1,Diplopia,Choque; cardiogênico
"0,6634894318679090",1,Distúrbios da visão,Choque; cardiogênico
"0,23057069604151800",7,Dor,Choque; cardiogênico
"0,8484836781474070",1,Dor abdominal,Choque; cardiogênico
"0,8845642547118900",1,Dor de cabeça,Choque; cardiogênico
"0,11469285191793800",1,Dor nas costas,Choque; cardiogênico
"0,54978041517824600",5,Dor no peito,Choque; cardiogênico
"0,4020886726158460",4,Dyspnea,Choque; cardiogênico
"0,5958780941028820",1,Edema,Choque; cardiogênico
"0,11380131555214200",1,Fadiga,Choque; cardiogênico
"0,2475750529133180",4,Febre,Choque; cardiogênico
"0,14731549166710400",1,Febre de origem desconhecida,Choque; cardiogênico
